Application order;Previous qualification;Previous qualification (grade);Mother's qualification;Father's qualification;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target;Marital status_Other;Marital status_married;Marital status_single;Application mode_1st phase - general contingent;Application mode_2nd phase - general contingent;Application mode_3rd phase - general contingent;Application mode_Change of course;Application mode_Change of institution/course;Application mode_Holders of other higher courses;Application mode_Other;Application mode_Over 23 years old;Application mode_Technological specialization diploma holders;Application mode_Transfer;Course_33;Course_171;Course_8014;Course_9003;Course_9070;Course_9085;Course_9119;Course_9130;Course_9147;Course_9238;Course_9254;Course_9500;Course_9556;Course_9670;Course_9773;Course_9853;Course_9991;Daytime/evening attendance_0;Daytime/evening attendance_1;Nacionality_Other;Nacionality_Portuguese;Mother's occupation_Administrative staff;Mother's occupation_Farmers and Skilled Workers in Agriculture, Fisheries and Forestry;Mother's occupation_Installation and Machine Operators and Assembly Workers;Mother's occupation_Intermediate Level Technicians and Professions;Mother's occupation_Other;Mother's occupation_Other Situation;Mother's occupation_Personal Services, Security and Safety Workers and Sellers;Mother's occupation_Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers;Mother's occupation_Skilled Workers in Industry, Construction and Craftsmen;Mother's occupation_Specialists in Intellectual and Scientific Activities;Mother's occupation_Student;Mother's occupation_Unskilled Workers
1;1;133.1;1;38;7;110.5;0;0;0;1;0;0;19;0;0;6;10;6;6.0;0;0;6;7;6;14.125;0;16.2;0.3;-0.92;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5;1;141.0;38;19;7;132.5;1;0;0;0;0;0;19;0;0;7;0;0;7.5;0;0;8;0;0;0.0;0;12.7;3.7;-1.7;Dropout;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1;1;138.0;19;19;1;130.7;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;130.0;19;1;7;130.4;1;0;0;1;0;1;19;0;0;7;7;7;7.5;0;0;8;8;8;14.128.392.857.142.800;0;11.1;0.6;2.02;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;128.0;37;37;8;124.3;1;0;0;1;0;1;19;0;0;7;8;7;7.5;0;0;8;8;8;1.339.125;0;15.5;2.8;-4.06;Graduate;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
4;1;135.0;38;37;9;132.6;1;0;0;1;0;1;19;0;0;5;5;5;5.0;0;0;5;5;5;14.1;0;10.8;1.4;1.74;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;39;150.0;1;37;7;146.7;0;0;0;1;0;1;21;0;3;6;6;6;6.0;0;2;6;6;6;14.25;0;12.4;0.5;1.79;Graduate;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3;1;135.0;1;1;5;130.1;1;0;0;1;0;0;18;0;0;6;6;6;6.0;0;0;6;7;6;13.333.333.333.333.300;0;15.5;2.8;-4.06;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;3;120.0;38;37;3;120.0;1;0;0;1;0;0;33;0;9;12;22;10;11.5;0;9;11;11;11;13.513.636.363.636.300;0;9.4;-0.8;-3.12;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;3;120.0;19;37;3;121.3;0;0;0;1;0;0;32;0;7;11;13;11;11.0;0;5;11;13;7;12.941.558.441.558.400;0;12.7;3.7;-1.7;Graduate;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6;1;140.0;19;19;4;133.3;1;0;0;1;0;1;17;0;0;8;8;8;8.0;0;0;8;8;8;1.341.625;0;9.4;-0.8;-3.12;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1;1;140.0;19;19;7;110.5;0;0;0;1;0;0;31;0;0;7;0;0;7.5;0;0;8;0;0;0.0;0;12.7;3.7;-1.7;Dropout;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;140.0;19;19;7;102.5;0;0;0;1;0;1;32;0;0;6;6;6;6.0;0;0;6;8;5;12.166.666.666.666.600;0;15.5;2.8;-4.06;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;12;133.1;37;19;7;106.6;0;0;1;1;0;0;31;0;2;6;8;5;6.0;0;4;6;12;6;10.583.333.333.333.300;0;8.9;1.4;3.51;Enrolled;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;120.0;1;1;10;118.3;0;0;0;1;1;0;20;0;0;6;8;6;6.0;0;0;6;9;5;1.262.857.142.857.140;0;8.9;1.4;3.51;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;100.0;3;19;1;117.9;0;0;0;0;1;0;40;0;0;5;5;0;5.0;0;0;5;6;0;0.0;0;10.8;1.4;1.74;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1;1;120.0;37;19;9;135.0;1;0;0;1;1;0;32;0;0;5;5;5;5.0;0;0;5;5;5;14.5;0;7.6;2.6;0.32;Graduate;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;3;120.0;19;19;1;120.0;0;0;0;0;1;0;40;0;1;5;7;1;5.0;0;2;5;5;2;13.5;0;12.7;3.7;-1.7;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1;1;172.0;1;1;9;167.1;0;0;0;1;1;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;120.0;37;37;9;115.8;0;0;1;0;1;0;28;0;4;9;14;4;7.5;0;1;6;6;1;10.0;0;12.7;3.7;-1.7;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2;1;137.0;1;1;1;141.2;1;0;1;1;1;0;19;0;0;6;11;5;6.0;0;0;6;7;6;11.6;0;9.4;-0.8;-3.12;Graduate;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;117.0;1;37;9;118.4;0;0;0;1;1;1;19;0;0;6;8;6;6.0;0;0;6;11;3;12.416.666.666.666.600;0;15.5;2.8;-4.06;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
6;1;142.0;38;37;7;134.3;0;1;0;1;1;0;21;0;0;5;0;0;5.0;0;0;5;0;0;0.0;0;10.8;1.4;1.74;Dropout;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
4;1;135.0;19;1;4;128.7;1;0;0;1;1;0;22;0;0;5;8;2;5.0;0;0;5;10;0;5.25;0;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
3;1;115.0;3;1;3;116.1;1;0;0;0;1;0;18;0;0;5;8;5;5.0;0;0;5;7;5;13.035.714.285.714.200;0;12.4;0.5;1.79;Dropout;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;110.0;12;3;2;100.0;1;0;0;1;1;0;27;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;123.0;1;3;2;118.8;0;0;0;1;1;0;19;0;4;10;10;5;8.5;0;2;7;8;2;10.5;0;8.9;1.4;3.51;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1;1;140.0;37;37;9;130.0;1;0;0;1;1;0;30;0;6;10;14;9;10.0;0;7;10;12;8;12.166.666.666.666.600;0;9.4;-0.8;-3.12;Graduate;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;39;150.0;1;3;1;150.0;0;0;0;1;1;0;28;0;0;6;9;0;6.0;0;0;6;8;1;5.0;1;16.2;0.3;-0.92;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;120.0;37;37;9;116.0;0;0;1;1;1;1;34;0;0;5;14;1;5.0;0;0;5;10;2;14.0;0;9.4;-0.8;-3.12;Enrolled;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;110.0;1;1;4;99.0;0;0;0;1;1;0;21;0;0;5;5;5;5.0;0;0;5;11;3;11.214.285.714.285.700;0;10.8;1.4;1.74;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;133.0;1;19;9;132.0;0;0;0;1;1;1;20;0;0;6;11;5;6.0;0;0;6;9;6;11.357.142.857.142.800;0;16.2;0.3;-0.92;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;110.0;12;19;9;125.0;0;0;0;0;1;0;31;0;3;8;19;5;7.5;0;3;7;12;5;12.083.333.333.333.300;0;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;126.0;1;1;9;116.2;0;0;1;0;1;0;21;0;0;5;9;2;5.0;0;0;5;8;2;11.25;2;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2;19;133.1;34;34;0;100.0;1;0;0;0;1;0;27;0;0;5;8;1;5.0;0;0;5;6;3;10.833.333.333.333.300;1;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
6;1;136.0;38;38;9;132.9;1;0;0;1;1;0;19;0;0;6;10;4;6.0;0;0;6;13;5;12.525;0;7.6;2.6;0.32;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
4;1;129.0;3;1;7;132.5;1;0;0;1;1;0;21;0;0;6;7;0;6.0;0;0;6;11;1;5.0;0;10.8;1.4;1.74;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1;39;140.0;19;19;4;140.0;1;0;0;0;1;0;21;0;0;6;17;2;6.0;0;0;6;10;0;6.25;0;16.2;0.3;-0.92;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;160.0;34;34;99;100.1;0;0;0;0;1;0;35;0;6;10;10;7;9.5;0;4;9;9;4;12.196.428.571.428.500;0;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;133.1;37;36;7;128.2;0;0;0;1;1;0;28;0;0;5;8;3;5.0;0;0;5;10;3;11.666.666.666.666.600;0;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;140.0;1;1;3;133.4;0;0;0;1;1;0;24;0;0;6;6;4;6.0;0;0;6;9;4;10.839.285.714.285.700;0;10.8;1.4;1.74;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;1;142.0;34;1;10;136.1;1;0;0;0;1;0;19;0;0;4;8;0;5.0;1;0;6;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;138.0;1;1;8;123.0;0;0;1;0;1;0;20;0;0;6;7;5;6.0;0;0;6;8;4;12.7;0;13.9;-0.3;0.79;Enrolled;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;131.0;3;19;4;130.3;1;0;0;1;1;1;20;0;0;6;6;6;6.0;0;0;6;8;6;12.75;2;16.2;0.3;-0.92;Graduate;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;1;160.0;37;37;6;153.7;0;0;0;1;1;0;19;0;0;5;7;1;5.0;0;0;5;7;2;11.5;0;9.4;-0.8;-3.12;Enrolled;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;110.0;40;1;6;142.5;0;0;1;0;1;0;37;0;5;7;7;5;7.0;0;3;7;7;3;11.833.333.333.333.300;0;8.9;1.4;3.51;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1;1;124.0;37;38;8;114.6;1;0;0;1;1;0;19;0;0;6;13;2;6.0;0;0;6;12;1;12.5;0;7.6;2.6;0.32;Dropout;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;1;120.0;37;37;8;108.5;0;0;0;1;1;0;36;0;0;7;18;0;7.0;0;0;7;7;0;0.0;0;13.9;-0.3;0.79;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1;12;133.1;37;37;9;140.0;0;0;0;1;1;0;29;0;0;5;0;0;5.0;0;0;5;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
